id,sex,age,edu,drink
11933,2,5,6,1
11934,2,4,6,3
11935,1,6,4,6
11936,1,2,6,6
11937,1,6,7,3
11938,1,6,4,1
11939,1,4,4,4
11940,2,3,4,6
11941,1,4,6,5
11942,2,7,2,7
11943,1,5,2,2
11944,1,5,2,3
11945,2,5,1,3
11946,2,6,3,6
11947,1,5,7,6
11948,1,5,7,6
11949,2,3,97,5
11950,1,3,2,3
11951,2,6,3,7
11952,2,4,2,3
11953,1,2,4,5
11954,1,6,2,3
11955,2,5,5,6
11956,1,3,7,3
11957,2,7,1,7
11958,2,5,2,1
11959,1,3,6,4
11960,2,6,4,3
11961,1,2,3,6
11962,2,2,4,6
11963,1,3,1,6
11964,2,4,1,5
11965,1,1,2,5
11966,1,5,6,3
11967,1,3,4,4
11968,2,3,6,7
11969,2,7,2,4
11970,1,2,4,4
11971,2,7,1,4
11972,2,6,2,1
11973,1,5,5,3
11974,2,5,2,2
11975,2,3,6,4
11976,1,6,2,6
11977,2,3,6,6
11978,2,7,6,6
11979,1,4,6,5
11980,2,5,2,3
11981,2,2,6,7
11982,2,6,2,6
11983,2,1,5,5
11984,1,7,6,5
11985,2,5,2,3
11986,1,6,4,7
11987,1,4,2,5
11988,1,2,4,2
11989,2,6,2,5
11990,1,6,1,5
11991,1,5,4,1
11992,1,6,6,2
11993,2,3,7,5
11994,1,4,3,5
11995,2,3,2,5
11996,1,5,4,5
11997,2,5,4,7
11998,2,2,4,3
11999,2,6,6,7
12000,1,4,4,5
12001,2,4,1,6
12002,1,6,4,4
12003,1,3,6,5
12004,2,3,2,7
12005,1,2,4,3
12006,1,3,6,4
12007,2,6,1,7
12008,2,7,1,5
12009,1,2,6,5
12010,1,6,3,7
12011,2,6,2,5
12012,2,5,6,2
12013,1,4,4,5
12014,2,6,6,1
12015,2,3,6,3
12016,2,6,2,6
12017,2,4,2,5
12018,2,4,6,3
12019,1,6,7,7
12020,2,6,6,3
12021,2,2,2,5
12022,2,5,2,4
12023,1,2,5,5
12024,2,5,7,5
12025,1,5,2,7
12026,2,2,3,3
12027,1,7,6,6
12028,1,3,7,5
12029,2,2,2,6
12030,2,1,6,4
12031,2,5,1,6
12032,2,7,6,1
12033,2,2,5,6
12034,1,7,2,1
12035,2,6,2,7
12036,1,2,4,5
12037,2,2,2,5
12038,1,3,6,2
12039,2,5,2,4
12040,1,5,1,3
12041,1,6,7,7
12042,2,4,4,4
12043,2,6,7,3
12044,1,7,4,7
12045,1,6,1,5
12046,2,5,7,6
12047,2,7,2,6
12048,2,3,4,5
12049,2,5,1,7
12050,2,4,4,1
12051,2,6,3,1
12052,2,3,6,6
12053,1,6,7,2
12054,1,2,7,4
12055,2,1,1,6
12056,2,1,1,7
12057,2,4,2,7
12058,1,3,2,1
12059,2,2,2,6
12060,2,3,6,3
12061,1,1,2,4
12062,2,7,6,6
12063,2,7,4,3
12064,2,3,4,4
12065,2,5,1,1
12066,2,5,7,4
12067,1,5,6,6
12068,2,7,5,4
12069,2,2,6,7
12070,2,3,4,5
12071,2,2,6,4
12072,1,6,2,7
12073,2,7,6,6
12074,2,2,97,97
12075,1,3,2,3
12076,2,5,4,6
12077,1,5,2,6
12078,2,4,4,3
12079,1,1,4,3
12080,2,4,4,4
12081,1,5,1,5
12082,1,6,6,2
12083,1,4,4,6
12084,1,7,7,1
12085,1,7,1,5
12086,1,6,1,3
12087,1,3,2,5
12088,2,6,6,7
12089,2,4,4,4
12090,1,2,2,5
12091,2,4,2,7
12092,2,7,1,6
12093,2,6,4,7
12094,2,5,4,3
12095,2,7,3,4
12096,2,6,1,5
12097,1,4,3,2
12098,2,6,1,5
12099,1,4,4,3
12100,1,2,4,3
12101,2,4,2,4
12102,1,7,2,5
12103,1,1,1,6
12104,2,6,4,6
12105,2,2,7,7
12106,1,3,7,5
12107,2,6,2,7
12108,2,5,2,1
12109,2,7,1,4
12110,2,5,1,6
12111,1,6,2,5
12112,2,5,2,6
12113,2,4,2,7
12114,2,4,7,4
12115,2,5,4,3
12116,1,6,2,6
12117,1,2,1,5
12118,1,2,5,2
12119,2,1,4,5
12120,1,6,7,3
12121,1,2,5,4
12122,2,7,2,7
12123,1,1,99,7
12124,2,4,1,7
12125,2,4,6,5
12126,2,1,1,7
12127,1,4,1,7
12128,1,6,1,5
12129,1,6,1,5
12130,2,2,4,4
12131,2,2,4,6
12132,2,1,6,5
12133,2,6,2,5
12134,2,3,4,7
12135,2,7,1,7
12136,2,6,4,3
12137,1,6,2,2
12138,2,7,7,6
12139,2,3,4,3
12140,2,7,1,7
12141,2,6,3,2
12142,1,3,2,5
12143,2,6,2,6
12144,1,5,2,3
12145,2,2,3,6
12146,1,3,4,6
12147,1,5,2,5
12148,1,5,6,5
12149,2,6,6,1
12150,2,2,4,4
12151,2,6,2,7
12152,1,4,2,2
12153,2,5,3,4
12154,2,1,4,6
12155,2,2,5,7
12156,2,6,2,5
12157,1,2,6,7
12158,2,5,7,1
12159,1,2,2,5
12160,1,5,2,2
12161,1,5,2,5
12162,1,4,4,5
12163,1,2,2,6
12164,2,2,4,5
12165,1,5,4,7
12166,2,4,7,5
12167,2,5,3,5
12168,2,3,4,4
12169,1,3,6,3
12170,2,6,4,6
12171,1,7,6,2
12172,1,1,1,7
12173,1,5,6,1
12174,1,7,2,5
12175,1,7,2,1
12176,1,2,3,6
12177,1,5,3,6
12178,2,1,2,6
12179,2,5,2,4
12180,1,1,2,5
12181,1,5,1,7
12182,2,2,6,4
12183,1,1,2,4
12184,1,5,4,6
12185,2,4,7,7
12186,1,7,6,2
12187,2,5,4,3
12188,2,5,6,5
12189,2,6,4,5
12190,2,7,2,4
12191,1,1,2,5
12192,1,5,2,3
12193,1,2,3,2
12194,2,3,2,6
12195,2,6,1,5
12196,1,2,2,7
12197,2,7,2,6
12198,2,5,1,7
12199,2,1,2,3
12200,2,4,4,5
12201,2,3,7,7
12202,1,3,1,5
12203,1,2,4,3
12204,1,6,3,1
12205,2,3,3,7
12206,1,4,3,1
12207,2,1,5,6
12208,2,2,2,5
12209,2,7,1,6
12210,1,5,2,4
12211,2,5,4,4
12212,2,7,3,6
12213,1,1,2,5
12214,2,3,6,7
12215,1,5,3,7
12216,2,5,6,5
12217,2,4,6,5
12218,2,2,2,7
12219,1,3,3,6
12220,2,6,5,1
12221,1,5,3,5
12222,1,5,4,6
12223,1,5,2,7
12224,2,4,4,6
12225,2,4,4,5
12226,1,3,2,2
12227,1,6,4,4
12228,2,4,6,6
12229,1,3,2,2
12230,2,5,6,2
12231,2,6,4,1
12232,1,5,2,4
12233,1,5,7,2
12234,1,4,2,6
12235,2,1,4,5
12236,2,4,6,6
12237,2,4,6,5
12238,1,3,2,2
12239,1,2,6,6
12240,1,4,3,7
12241,1,2,6,5
12242,2,5,1,4
12243,2,7,4,5
12244,2,5,2,6
12245,2,3,2,3
12246,1,3,4,5
12247,2,5,2,6
12248,2,6,6,4
12249,2,5,2,1
12250,1,6,4,1
12251,2,5,4,3
12252,1,6,2,6
12253,1,2,2,2
12254,2,6,5,5
12255,1,3,6,5
12256,1,2,6,7
12257,1,5,1,2
12258,2,4,4,4
12259,2,7,4,3
12260,1,2,6,3
12261,1,4,6,5
12262,1,4,6,1
12263,2,4,4,4
12264,2,6,5,6
12265,2,3,6,4
12266,2,1,2,5
12267,1,5,7,4
12268,1,4,4,1
12269,1,1,1,5
12270,2,4,4,7
12271,1,2,1,7
12272,1,4,6,5
12273,1,4,4,5
12274,1,6,6,2
12275,1,4,1,2
12276,2,2,2,4
12277,2,5,3,3
12278,1,3,2,5
12279,2,5,2,6
12280,2,4,6,6
12281,1,5,1,5
12282,1,2,6,7
12283,1,1,4,6
12284,2,3,4,6
12285,2,5,2,7
12286,1,3,4,6
12287,1,5,6,6
12288,1,6,3,6
12289,2,5,2,2
12290,1,3,4,4
12291,2,6,2,5
12292,1,5,4,6
12293,2,7,2,6
12294,2,5,4,6
12295,1,5,6,4
12296,1,4,6,7
12297,2,4,4,5
12298,1,7,1,7
12299,1,3,6,3
12300,1,6,4,1
12301,2,4,6,5
12302,2,4,7,5
12303,2,1,2,5
12304,1,2,3,4
12305,2,4,4,6
12306,1,6,3,4
12307,2,6,2,5
12308,2,5,1,7
12309,2,5,2,6
12310,1,4,6,4
12311,1,1,2,5
12312,1,5,1,6
12313,1,3,7,7
12314,1,1,2,3
12315,1,1,1,2
12316,2,6,1,6
12317,1,2,6,3
12318,2,2,6,7
12319,2,5,5,6
12320,2,7,1,6
12321,2,7,7,6
12322,2,4,4,5
12323,1,1,1,4
12324,2,5,3,5
12325,2,3,7,3
12326,2,1,1,7
12327,2,3,7,3
12328,1,5,2,3
12329,1,2,2,6
12330,2,7,2,7
12331,2,2,6,7
12332,2,4,2,3
12333,2,3,4,3
12334,1,2,6,5
12335,2,6,6,1
12336,1,7,7,1
12337,1,6,3,7
12338,1,3,2,4
12339,1,6,5,6
12340,1,2,3,7
12341,1,6,7,4
12342,2,5,6,2
12343,1,6,6,1
12344,1,5,4,6
12345,2,6,2,3
12346,1,5,2,4
12347,2,6,2,6
12348,1,1,1,5
12349,1,4,5,1
12350,1,3,4,4
12351,2,5,98,5
12352,2,3,3,6
12353,2,2,97,5
12354,1,3,4,4
12355,1,1,1,7
12356,2,1,1,4
12357,1,6,2,4
12358,2,3,3,5
12359,1,3,6,2
12360,2,3,7,5
12361,2,2,2,6
12362,1,2,3,3
12363,2,5,4,6
12364,1,4,3,2
12365,2,2,4,4
12366,2,5,4,5
12367,1,2,7,3
12368,1,5,2,6
12369,1,6,4,7
12370,2,4,6,5
12371,1,2,6,5
12372,1,3,1,4
12373,1,4,7,3
12374,1,7,5,5
12375,1,7,6,1
12376,2,3,4,5
12377,1,5,2,4
12378,1,4,4,5
12379,2,4,6,5
12380,2,4,1,7
12381,1,4,4,4
12382,1,5,5,7
12383,1,6,1,7
12384,2,2,6,3
12385,2,1,1,5
12386,1,6,2,5
12387,2,2,6,5
12388,2,4,3,5
12389,1,6,7,2
12390,2,6,2,5
12391,1,4,4,3
12392,1,5,4,6
12393,1,6,2,3
12394,2,5,6,3
12395,1,7,6,1
12396,1,4,3,3
12397,2,4,3,2
12398,2,2,7,4
12399,2,1,4,3
12400,2,7,1,7
12401,2,4,4,4
12402,1,2,4,3
12403,2,7,1,7
12404,2,2,6,5
12405,2,2,7,2
12406,2,5,6,3
12407,1,7,6,4
12408,1,4,4,5
12409,2,7,5,4
12410,1,1,1,5
12411,1,7,97,6
12412,1,2,1,5
12413,1,6,1,3
12414,1,6,3,5
12415,1,5,4,3
12416,2,4,3,4
12417,2,4,4,5
12418,2,6,2,6
12419,1,7,1,1
12420,2,5,3,2
12421,1,4,1,6
12422,1,5,7,3
12423,1,4,2,5
12424,2,3,4,3
12425,2,7,2,5
12426,2,4,2,3
12427,2,2,3,5
12428,1,2,99,4
12429,2,5,4,7
12430,2,4,4,1
12431,2,4,6,4
12432,1,6,5,7
12433,2,4,6,7
12434,2,3,2,3
12435,2,1,6,3
12436,2,6,2,5
12437,1,4,2,6
12438,2,7,4,6
12439,2,6,4,3
12440,2,2,4,7
12441,1,6,2,1
12442,2,7,6,3
12443,1,6,1,7
12444,2,4,4,5
12445,1,7,1,7
12446,2,6,6,3
12447,1,1,1,5
12448,1,2,3,4
12449,1,2,7,3
12450,1,2,4,3
12451,2,7,2,5
12452,1,3,6,5
12453,2,5,2,6
12454,1,6,7,5
12455,2,3,2,5
12456,2,6,2,6
12457,1,6,6,6
12458,1,3,2,3
12459,2,6,1,7
12460,2,6,1,4
12461,2,5,3,5
12462,1,5,4,2
12463,1,2,7,1
12464,1,5,5,7
12465,1,6,4,2
12466,2,4,4,4
12467,1,5,6,4
12468,1,2,6,5
12469,2,5,7,7
12470,1,3,4,7
12471,1,5,7,2
12472,1,3,6,2
12473,2,5,3,2
12474,2,7,4,7
12475,2,5,4,4
12476,2,6,4,6
12477,2,6,5,5
12478,1,2,3,3
12479,2,7,1,5
12480,2,5,7,6
12481,1,5,5,1
12482,1,5,7,4
12483,1,5,6,2
12484,2,4,6,6
12485,1,7,4,5
12486,1,4,6,6
12487,1,2,6,3
12488,2,7,6,5
12489,1,1,1,7
12490,2,5,4,5
12491,2,3,3,7
12492,2,5,7,2
12493,1,4,1,6
12494,1,3,2,4
12495,1,5,4,2
12496,2,6,6,5
12497,2,5,5,1
12498,2,2,6,4
12499,2,7,2,6
12500,2,7,1,7
12501,2,7,1,5
12502,1,4,4,5
12503,2,4,4,6
12504,2,7,1,6
12505,1,5,3,3
12506,2,5,4,2
12507,1,6,6,6
12508,1,4,7,2
12509,2,2,4,5
12510,2,7,6,6
12511,2,5,6,3
12512,2,6,4,6
12513,1,6,7,2
12514,1,1,1,5
12515,2,4,4,5
12516,2,2,99,7
12517,2,7,6,6
12518,2,6,1,5
12519,1,2,6,5
12520,1,2,6,7
12521,1,4,1,3
12522,2,1,3,6
12523,1,5,2,5
12524,1,2,4,4
12525,2,5,4,6
12526,2,5,6,5
12527,1,6,6,2
12528,1,5,1,3
12529,2,2,4,3
12530,1,5,2,4
12531,1,4,6,3
12532,1,1,1,7
12533,1,4,2,7
12534,1,1,2,4
12535,2,6,5,6
12536,1,5,5,4
12537,1,2,3,5
12538,1,7,7,5
12539,2,1,2,4
12540,2,2,4,2
12541,1,3,3,5
12542,1,6,2,2
12543,1,5,6,2
12544,1,5,6,2
12545,1,5,4,3
12546,2,6,4,7
12547,2,4,99,5
12548,1,6,4,7
12549,2,5,4,6
12550,2,4,7,4
12551,2,7,1,4
12552,1,5,2,2
12553,1,4,2,6
12554,2,4,2,5
12555,2,2,6,5
12556,2,3,1,4
12557,1,6,3,7
12558,1,7,3,2
12559,1,4,6,6
12560,2,5,2,3
12561,2,6,2,5
12562,2,3,6,5
12563,2,3,7,2
12564,1,3,3,3
12565,2,3,6,1
12566,1,6,1,2
12567,1,5,6,3
12568,1,7,2,7
12569,1,5,2,5
12570,1,1,6,3
12571,2,6,2,6
12572,1,4,5,7
12573,1,3,7,3
12574,2,3,2,6
12575,1,5,4,1
12576,1,2,3,4
12577,2,3,3,6
12578,2,7,3,6
12579,2,4,5,7
12580,1,7,1,7
12581,2,5,2,4
12582,2,6,6,2
12583,2,5,3,1
12584,1,4,2,3
12585,2,1,2,3
12586,1,6,4,4
12587,1,1,2,5
12588,1,6,1,3
12589,2,6,3,7
12590,2,2,3,2
12591,2,4,4,6
12592,2,5,4,3
12593,1,2,2,5
12594,2,5,5,6
12595,1,1,1,7
12596,1,4,1,4
12597,1,3,98,4
12598,2,5,2,6
12599,2,3,7,2
12600,1,5,6,6
12601,2,3,1,5
12602,2,2,6,4
12603,1,4,7,5
12604,2,1,6,4
12605,2,6,5,7
12606,2,5,3,6
12607,1,2,2,2
12608,1,5,4,5
12609,1,2,4,5
12610,2,3,5,5
12611,1,6,1,6
12612,1,5,1,3
12613,2,3,6,2
12614,2,6,1,7
12615,1,6,2,4
12616,1,6,5,3
12617,1,6,7,5
12618,1,7,7,1
12619,2,3,99,4
12620,2,7,4,6
12621,1,2,7,7
12622,2,4,2,7
12623,2,2,4,5
12624,2,7,2,4
12625,2,4,4,7
12626,1,6,7,3
12627,2,6,1,6
12628,2,2,3,5
12629,1,3,4,3
12630,2,7,2,7
12631,2,7,2,6
12632,2,3,6,5
12633,1,5,2,6
12634,2,2,6,6
12635,1,5,6,5
12636,1,3,6,2
12637,2,6,7,2
12638,2,5,2,6
12639,2,4,3,4
12640,2,4,99,99
12641,1,2,6,4
12642,1,6,1,1
12643,2,7,2,5
12644,2,2,2,7
12645,2,2,1,1
12646,2,6,6,4
12647,1,4,2,3
12648,1,6,4,2
12649,1,1,2,7
12650,2,5,1,5
12651,2,7,4,2
12652,2,7,1,7
12653,2,5,2,5
12654,2,3,4,3
12655,1,2,2,5
12656,2,5,1,3
12657,2,4,3,5
12658,1,4,2,3
12659,2,6,5,3
12660,2,1,2,7
12661,1,3,7,3
12662,1,1,3,5
12663,2,6,4,7
12664,2,3,1,5
12665,1,3,4,6
12666,1,7,4,4
12667,2,3,6,6
12668,2,5,4,5
12669,1,3,2,5
12670,1,3,6,5
12671,1,3,2,2
12672,2,7,2,4
12673,2,2,6,5
12674,1,4,1,2
12675,2,3,4,7
12676,2,1,2,6
12677,1,3,3,3
12678,1,6,6,5
12679,1,4,2,5
12680,1,5,2,3
12681,1,6,2,3
12682,1,5,1,7
12683,1,5,2,5
12684,2,7,2,3
12685,1,2,4,4
12686,2,3,6,7
12687,2,3,4,4
12688,2,6,3,6
12689,2,7,4,5
12690,1,7,2,7
12691,2,5,7,7
12692,1,1,2,5
12693,1,7,1,6
12694,2,5,2,7
12695,2,2,4,5
12696,1,3,6,4
12697,2,7,4,2
12698,2,3,4,5
12699,1,2,6,3
12700,2,5,2,5
12701,1,3,2,5
12702,1,1,2,4
12703,1,5,3,7
12704,2,2,4,4
12705,1,2,1,5
12706,2,5,4,4
12707,2,7,2,7
12708,1,2,6,2
12709,1,7,3,5
12710,2,5,1,7
12711,1,5,4,3
12712,1,1,1,7
12713,1,4,3,5
12714,2,4,6,6
12715,2,6,1,4
12716,2,6,6,5
12717,2,7,7,3
12718,1,6,7,2
12719,2,3,6,3
12720,2,5,4,2
12721,1,2,3,4
12722,1,3,7,5
12723,1,4,4,7
12724,1,7,3,5
12725,1,5,2,5
12726,2,7,4,5
12727,2,4,4,5
12728,2,3,3,5
12729,2,3,7,5
12730,2,7,2,7
12731,2,5,4,7
12732,1,6,6,1
12733,2,6,1,7
12734,2,6,2,7
12735,1,2,6,4
12736,2,6,6,5
12737,2,4,7,7
12738,1,1,2,5
12739,2,4,2,6
12740,2,4,2,5
12741,2,6,4,6
12742,1,5,4,3
12743,2,6,1,2
12744,2,5,2,2
12745,2,4,2,7
12746,2,7,2,6
12747,1,1,7,3
12748,1,4,7,2
12749,1,7,1,7
12750,2,5,5,6
12751,2,5,6,4
12752,2,4,6,6
12753,2,7,1,3
12754,2,3,2,4
12755,1,3,6,6
12756,2,7,4,7
12757,1,3,6,6
12758,1,5,7,6
12759,2,2,3,6
12760,2,3,6,5
12761,1,5,1,5
12762,2,4,7,2
12763,2,6,2,6
12764,2,4,3,5
12765,1,1,3,3
12766,1,3,3,3
12767,2,4,7,3
12768,1,4,2,4
12769,2,5,2,4
12770,1,5,2,3
12771,1,7,1,1
12772,2,3,6,4
12773,1,6,1,3
12774,2,5,2,3
12775,1,5,7,4
12776,2,7,4,7
12777,2,6,4,5
12778,1,3,6,4
12779,1,4,4,6
12780,1,5,2,2
12781,1,2,3,5
12782,2,7,1,6
12783,2,4,1,5
12784,2,7,2,1
12785,1,6,6,3
12786,2,2,2,5
12787,2,4,4,5
12788,1,6,3,1
12789,1,3,1,7
12790,2,6,2,7
12791,2,7,2,1
12792,1,3,4,3
12793,1,2,2,5
12794,1,3,4,3
12795,2,5,4,2
12796,2,1,2,6
12797,1,1,2,4
12798,2,6,3,7
12799,1,5,2,1
12800,2,6,4,3
12801,2,4,4,5
12802,1,1,4,5
12803,2,5,1,7
12804,1,6,2,5
12805,1,4,4,3
12806,1,5,4,4
12807,2,2,4,5
12808,2,6,1,6
12809,2,3,6,3
12810,1,1,2,5
12811,2,7,2,7
12812,1,3,4,5
12813,1,2,6,5
12814,2,7,2,3
12815,2,6,2,6
12816,1,4,2,3
12817,2,6,1,3
12818,1,7,2,6
12819,2,4,4,6
12820,2,2,7,7
12821,1,7,3,4
12822,1,2,3,3
12823,2,4,5,3
12824,2,7,6,6
12825,1,2,4,5
12826,2,6,2,5
12827,2,6,4,3
12828,2,6,6,7
12829,1,5,3,6
12830,2,4,2,5
12831,2,5,2,5
12832,1,6,2,1
12833,2,6,6,3
12834,2,3,7,5
12835,1,6,4,5
12836,2,6,6,5
12837,1,6,3,6
12838,2,6,4,6
12839,2,5,4,5
12840,2,3,6,5
12841,2,5,2,3
12842,1,5,2,5
12843,2,1,2,6
12844,2,1,4,5
12845,1,2,4,3
12846,2,5,7,5
12847,2,5,2,3
12848,1,6,1,3
12849,2,2,2,7
12850,1,4,2,6
12851,1,6,5,4
12852,1,7,1,6
12853,1,5,2,7
12854,2,5,1,7
12855,2,7,1,3
12856,2,3,1,7
12857,1,4,6,3
12858,2,2,3,5
12859,2,6,4,5
12860,2,3,4,7
12861,2,5,6,3
12862,1,6,3,1
12863,1,4,5,3
12864,2,3,7,4
12865,1,3,6,5
12866,1,3,6,3
12867,2,5,2,7
12868,2,5,2,4
12869,2,3,7,6
12870,1,3,3,7
12871,2,5,7,3
12872,1,3,2,4
12873,2,5,4,6
12874,2,7,2,2
12875,2,3,6,3
12876,2,3,6,4
12877,1,3,6,7
12878,1,6,5,2
12879,2,7,2,5
12880,2,6,1,4
12881,2,4,6,7
12882,2,3,4,7
12883,1,2,2,4
12884,2,7,7,1
12885,1,7,4,3
12886,1,7,2,7
12887,2,4,1,7
12888,2,6,4,5
12889,1,4,3,1
12890,1,3,6,2
12891,1,6,4,6
12892,1,6,2,6
12893,2,5,5,3
12894,2,2,6,7
12895,2,6,4,3
12896,1,4,3,2
12897,2,2,6,3
12898,2,4,2,1
12899,2,7,6,6
12900,2,2,4,5
12901,2,7,1,7
12902,2,6,4,6
12903,2,7,1,6
12904,1,2,5,7
12905,1,5,7,2
12906,1,4,2,2
12907,2,2,2,7
12908,2,1,2,5
12909,2,4,4,5
12910,2,2,5,6
12911,2,6,7,2
12912,2,6,4,5
12913,1,4,4,6
12914,2,4,6,3
12915,2,2,4,5
12916,2,2,97,5
12917,2,5,2,5
12918,1,7,2,1
12919,1,1,3,4
12920,1,2,4,5
12921,1,5,6,2
12922,2,5,7,3
12923,2,4,7,1
12924,2,5,1,6
12925,2,1,3,4
12926,1,4,4,7
12927,2,4,6,7
12928,2,4,7,7
12929,1,4,4,4
12930,1,2,6,3
12931,1,5,4,5
12932,1,5,3,1
12933,2,7,5,1
12934,2,2,4,4
12935,2,7,1,7
12936,1,3,2,3
12937,1,5,2,2
12938,2,7,1,6
12939,1,5,4,6
12940,2,2,6,7
12941,2,4,6,3
12942,2,7,1,1
12943,2,3,6,6
12944,2,1,1,7
12945,2,5,5,7
12946,1,7,4,2
12947,1,4,4,6
12948,2,3,2,5
12949,1,5,4,3
12950,1,5,2,3
12951,1,7,1,5
12952,2,4,6,5
12953,2,4,4,5
12954,1,6,1,5
12955,1,5,6,5
12956,1,3,4,3
12957,2,6,1,3
12958,1,6,2,3
12959,2,5,4,3
12960,2,4,3,3
12961,2,3,7,4
12962,2,2,6,6
12963,2,5,2,5
12964,1,4,6,4
12965,2,2,7,3
12966,2,3,6,5
12967,2,2,99,7
12968,1,6,1,5
12969,2,5,2,5
12970,2,3,4,5
12971,1,7,2,6
12972,2,3,4,6
12973,1,1,2,2
12974,2,4,4,3
12975,1,5,4,1
12976,2,1,1,7
12977,2,3,5,6
12978,2,2,7,3
12979,1,6,2,4
12980,1,2,2,5
12981,1,4,4,7
12982,2,3,4,5
12983,1,1,2,3
12984,1,4,3,3
12985,1,1,1,6
12986,1,7,4,4
12987,2,5,2,6
12988,1,5,7,6
12989,1,5,5,6
12990,1,1,1,4
12991,2,5,4,3
12992,2,2,6,1
12993,1,3,6,3
12994,2,3,5,5
12995,2,2,6,4
12996,1,1,2,7
12997,2,3,4,5
12998,2,4,6,2
12999,2,4,4,4
13000,2,4,4,5
13001,1,6,7,3
13002,1,1,1,6
13003,2,6,7,1
13004,1,3,2,6
13005,1,4,2,7
13006,1,7,1,5
13007,2,5,6,7
13008,2,6,5,6
13009,1,4,4,3
13010,1,3,7,3
13011,2,7,1,5
13012,2,2,7,5
13013,2,4,3,6
13014,1,4,97,4
13015,1,5,7,7
13016,1,6,3,2
13017,2,3,6,4
13018,1,3,3,5
13019,1,1,2,7
13020,2,7,4,5
13021,2,6,5,4
13022,2,5,1,7
13023,2,6,4,6
13024,2,1,2,6
13025,1,4,6,6
13026,1,5,6,1
13027,2,4,1,6
13028,2,7,3,1
13029,1,6,7,6
13030,2,2,1,6
13031,1,1,2,4
13032,2,3,6,4
13033,1,6,6,6
13034,1,3,6,2
13035,1,4,4,2
13036,1,4,2,5
13037,1,2,2,5
13038,2,5,6,2
13039,2,4,6,5
13040,1,6,6,1
13041,1,5,6,5
13042,1,3,4,3
13043,1,4,6,5
13044,1,2,7,7
13045,2,5,4,7
13046,2,3,2,7
13047,1,5,2,3
13048,1,6,3,6
13049,1,1,3,3
13050,2,6,4,6
13051,2,6,4,4
13052,2,4,2,6
13053,2,5,4,3
13054,1,3,6,3
13055,2,4,2,5
13056,2,5,2,5
13057,1,5,6,3
13058,1,3,3,6
13059,2,6,2,2
13060,1,5,4,6
13061,2,4,2,4
13062,2,4,3,1
13063,1,2,3,2
13064,1,4,4,3
13065,2,6,7,5
13066,1,6,2,3
13067,2,4,4,5
13068,1,5,2,3
13069,1,4,4,5
13070,2,5,98,6
13071,2,4,4,4
13072,2,2,7,5
13073,1,7,1,3
13074,2,7,2,5
13075,2,3,6,1
13076,1,6,1,5
13077,2,2,6,6
13078,2,3,6,4
13079,1,7,6,6
13080,2,7,2,7
13081,1,4,2,4
13082,1,4,3,7
13083,2,5,2,6
13084,2,5,1,5
13085,1,6,3,2
13086,2,4,6,6
13087,2,4,2,5
13088,1,6,1,7
13089,1,1,1,7
13090,1,5,2,3
13091,2,7,4,3
13092,1,3,4,7
13093,1,1,2,6
13094,2,2,4,5
13095,1,4,6,4
13096,2,2,7,3
13097,2,6,4,1
13098,2,4,6,3
13099,1,2,2,4
13100,2,3,4,4
13101,1,6,2,6
13102,1,3,6,3
13103,2,7,2,7
13104,1,7,4,1
13105,2,2,6,6
13106,2,5,5,6
13107,2,7,1,5
13108,2,6,2,4
13109,2,3,4,3
13110,2,6,2,5
13111,2,7,2,5
13112,2,4,7,4
13113,2,4,4,5
13114,2,6,1,7
13115,1,2,4,4
13116,2,5,5,6
13117,2,1,2,5
13118,1,3,7,3
13119,1,2,6,5
13120,2,2,3,6
13121,2,4,4,3
13122,1,3,2,2
13123,2,7,4,6
13124,2,4,4,3
13125,1,1,6,4
13126,2,3,6,5
13127,1,5,7,3
13128,1,4,5,6
13129,1,7,1,1
13130,2,6,4,7
13131,1,4,3,3
13132,1,1,1,7
13133,2,5,2,5
13134,2,5,4,7
13135,1,2,7,5
13136,1,4,4,4
13137,1,3,7,5
13138,2,7,2,7
13139,1,2,2,4
13140,1,4,6,4
13141,2,6,2,6
13142,2,3,7,5
13143,1,3,1,5
13144,2,3,2,5
13145,2,3,6,4
13146,2,7,1,6
13147,1,5,5,3
13148,2,4,6,2
13149,1,7,7,2
13150,1,5,6,5
13151,1,3,4,3
13152,1,7,1,6
13153,2,4,4,5
13154,2,5,4,5
13155,2,1,3,5
13156,2,4,2,3
13157,1,4,7,3
13158,1,3,2,5
13159,2,6,1,6
13160,2,5,1,5
13161,2,4,4,7
13162,1,7,2,6
13163,2,4,4,7
13164,2,5,2,7
13165,1,5,2,6
13166,1,1,97,97
13167,2,7,1,7
13168,2,7,1,7
13169,2,2,4,5
13170,2,1,1,7
13171,1,5,1,4
13172,2,6,5,7
13173,1,6,4,5
13174,1,5,6,2
13175,1,6,4,7
13176,1,5,6,5
13177,1,1,1,5
13178,1,3,2,5
13179,2,3,4,5
13180,1,6,1,3
13181,2,5,1,6
13182,1,4,6,6
13183,1,6,1,7
13184,2,5,6,2
13185,2,3,3,7
13186,1,6,1,6
13187,1,7,1,6
13188,2,5,1,3
13189,2,4,7,6
13190,2,3,6,6
13191,1,4,2,4
13192,1,5,6,6
13193,1,4,7,2
13194,2,4,4,5
13195,1,7,3,5
13196,1,2,3,3
13197,2,3,4,6
13198,2,1,1,6
13199,2,7,2,3
13200,2,5,1,5
13201,2,3,4,6
13202,1,6,7,5
13203,2,1,2,5
