CASEID,agearr10,agecxryg,agefhsdg,agegr10,agehsdyg,aprgrdif,ageprg10,sex,marstat,sexpr,prtypec,chh0014c,chinhsdc,cxr0014c,cxrflag,cxrtime6,parnum,livarr08,livarr11,fhsd,mhsd,agemhsdg,grfhsd,grmhsd,sonhsd,dauhsd,solhsdc,grsohsdc,grchhsdc,grdahsdc,brhsdc,brohsdc,sihsdc,ilhsdc,orelhsdc,unrlhsdc,hsdsizec,hsdeligc,multigen,drr_110,ehg3_01
19102,96,96,96,4, 6,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 6
19103,96, 2,96,3, 1, 4, 2,1,2,2,2,3,3,3,1,3,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,2,2, 4, 2
19104,96,96,96,3, 5,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 4
19105,96,96,96,2, 4, 4, 2,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 7
19106, 1,96,96,2, 4,11, 3,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 7
19107, 3,96,96,7, 8, 9, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 6
19108,96, 1,96,2, 1,10, 3,2,2,1,2,2,3,2,1,5,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,3,2, 4, 1
19109, 4,96,96,4, 5,11, 4,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,99,99
19110,96,96,96,5, 7,12, 6,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 2, 1
19111,96,96,96,5, 7,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 1
19112,96,96,96,5, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 4, 4
19113, 3,96,96,5, 7,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 4, 4
19114, 4, 2,96,3, 1,10, 3,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2, 5, 6
19115,96,96,96,6, 8,14, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 1
19116,96,96,96,5, 7,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 5
19117,96,96,96,4, 5,10, 4,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 6
19118,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 1, 1
19119,96,96,96,6, 7, 7, 6,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 3
19120,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 1
19121, 1,96,96,2, 4,12, 2,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 6
19122,96,96,96,4, 5,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 1
19123,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 2, 7
19124,96, 2,96,3, 1, 8, 3,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2, 5, 2
19125,96,96,96,6, 7,96,96,1,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 1
19126,96,96,96,2, 3, 7, 2,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 5
19127,96,96, 2,1, 2,96,96,1,6,6,0,1,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,2,0,1,0,0,0,6,4,2, 7, 2
19128, 3, 1,96,2, 1,14, 3,2,1,1,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2, 7, 1
19129,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 4
19130, 1,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 2
19131,96,96,96,4, 6,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 1, 6
19132,96, 3,96,4, 2, 9, 4,2,1,1,1,1,1,1,1,4,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2, 3, 7
19133,96, 1,96,1, 1,11, 2,2,1,1,1,2,2,2,1,2,0,1, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 4, 1
19134,96, 5,96,4, 3, 6, 4,1,1,2,1,0,2,0,1,1,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,2, 1, 4
19135,96, 4,96,4, 2, 8, 4,2,1,1,1,0,1,0,1,4,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2, 5, 3
19136,96,96,96,5, 7, 8, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 2
19137,96, 3,96,4, 2, 3, 4,1,2,2,2,1,1,1,1,4,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 5, 1
19138,96,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 2
19139, 4, 2,96,3, 1, 1, 2,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2, 3, 2
19140, 3,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 1, 6
19141, 7,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 6
19142,96,96,96,4, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 7
19143, 3, 2,96,2, 1,96,96,2,6,6,0,1,1,1,1,3,0,5, 6,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2, 4, 7
19144,96, 3,96,5, 2, 2, 5,1,1,2,1,1,1,1,1,4,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 2, 7
19145,96, 5,96,5, 3, 9, 5,2,1,1,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2, 3, 2
19146,96, 4,96,4, 2,96,96,2,3,6,0,0,2,0,1,4,0,5, 6,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,2, 6, 6
19147,96,96,96,5, 6, 2, 4,1,1,2,1,0,0,0,2,1,0,5, 5,2,2,96,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2, 5, 2
19148,96,96, 2,1, 2,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2, 6, 2
19149, 1,96,96,2, 4,96,96,1,6,6,0,0,0,0,2,1,1,7, 9,2,1, 4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2, 5, 6
19150,96,96,96,1, 1,96,96,2,6,6,0,2,0,0,2,1,1,3, 9,2,1, 1,2,2,0,0,0,0,0,0,1,1,0,0,3,0,6,4,2, 7, 1
19151,96,96,96,2, 1,96,96,1,6,6,0,2,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2, 5, 3
19152,96,96,96,3, 5,96,96,1,6,6,0,0,0,0,2,1,1,7, 9,2,1, 4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 4
19153, 4, 3,96,3, 2,14, 4,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2, 6, 6
19154,96, 2,96,5, 1, 1, 4,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 5, 3
19155,96,96,96,7,10,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 4
19156,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 3
19157,96,96,96,6, 7, 2, 5,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 7
19158,96, 2,96,3, 1, 7, 3,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 7, 2
19159, 3, 1, 5,3, 1, 2, 2,1,1,2,1,2,2,2,1,2,2,5, 8,1,1, 5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,4,1, 5, 6
19160, 3,96,96,7,10,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 6
19161,96,96,96,1, 3,96,96,2,6,6,0,0,0,0,2,1,0,1,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2, 5, 2
19162,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 7
19163,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 4
19164,96,96,96,7, 9,96,96,2,1,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2, 7, 1
19165,96,96,96,3, 5,96,96,1,1,6,0,0,0,0,2,1,1,7, 9,2,1, 4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,4,4,2, 1, 4
19166,96, 2,96,3, 1, 4, 3,2,1,1,1,3,3,3,1,3,0,5, 3,2,2,96,2,2,0,3,0,0,0,0,0,0,0,0,0,0,5,2,2, 3, 7
19167,96, 6,96,6, 7, 8, 6,2,1,1,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2, 1, 6
19168,96,96, 3,1, 3,96,96,1,6,6,0,0,0,0,2,1,2,2, 8,1,1, 3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2, 3, 4
19169,96, 1,96,3, 1, 6, 3,1,1,2,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2, 3, 6
19170, 3,96,96,6, 4,96,96,1,5,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2, 6, 6
19171,96,96,96,1, 2,96,96,2,6,6,0,0,0,0,2,1,0,1,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2, 5, 2
19172,96,96,96,5, 6,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 4, 6
19173,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 3
19174,96, 2,96,4, 1,96,96,1,5,6,0,2,2,2,1,3,0,5, 6,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2, 6, 5
19175,96,96,96,2, 3,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 4, 3
19176,96,96,96,5, 6,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 1
19177, 4, 1,96,3, 1, 7, 3,1,1,2,1,3,4,3,1,5,0,5, 3,2,2,96,2,2,2,2,0,0,0,0,0,0,0,0,0,0,6,2,2, 5, 6
19178,96, 1,96,3, 1,14, 3,1,1,2,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2,2, 3, 6
19179,96,96,96,7, 8, 3, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 1
19180,96, 5,96,4, 1, 6, 4,1,1,2,1,1,1,0,1,1,0,5,10,2,2,96,2,2,1,1,0,1,1,0,0,0,0,1,0,0,6,4,1, 4,99
19181,96, 1,96,2, 1, 9, 2,2,1,1,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 5, 5
19182,96,96,96,5, 6,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 4
19183,96,96,96,4, 6,11, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 4
19184,96,96,96,6, 8, 9, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 7
19185,96, 1,96,2, 1, 3, 2,1,1,2,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 2, 6
19186,96, 2,96,2, 1,96,96,2,6,6,0,1,1,1,1,3,0,5, 6,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2, 7, 2
19187, 1,96,96,1, 2,96,96,2,6,6,0,0,0,0,2,1,1,3, 9,2,1, 2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,4,4,2, 7, 1
19188, 3,96,96,7, 9, 3, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 7
19189,96,96, 2,1, 1,96,96,1,6,6,0,3,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,2,0,1,0,0,0,6,3,2, 7, 1
19190,96, 1,96,3, 1, 7, 3,1,1,2,1,2,2,2,1,5,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 5, 4
19191,96, 2,96,3, 1, 7, 3,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2, 6, 4
19192,96, 1,96,3, 1, 6, 3,2,2,1,2,2,2,2,1,2,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 3, 3
19193,96,96,96,5, 7,11, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 2, 3
19194,96,96,96,5, 7,13, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 7
19195,96, 6,96,6, 5, 9, 6,2,1,1,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2, 7, 2
19196,96,96,96,4, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5,98
19197,96,96,96,6, 8, 7, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 6, 1
19198,96,96,96,4, 5,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 7
19199,96, 5,96,5, 3, 8, 5,1,1,2,1,0,2,0,1,1,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2, 5, 2
19200, 3, 1,96,2, 1,12, 2,2,1,1,1,2,2,2,1,2,0,5,10,2,2,96,2,2,1,1,0,0,0,0,0,0,0,1,0,0,5,3,2, 7, 2
19201,96,96, 4,1, 1,96,96,1,6,6,0,1,0,0,2,1,1,4, 9,1,2,96,2,2,0,0,1,0,0,0,0,0,1,1,1,0,5,4,2, 6, 2
19202, 4, 4,96,5, 3, 6, 4,2,1,1,1,0,3,0,1,4,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,4,2, 7, 6
19203,96,96, 3,1, 2,96,96,1,6,6,0,0,0,0,2,1,1,4, 9,1,2,96,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2, 3, 6
19204,96,96,96,4, 6,15, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 6, 4
19205,96,96,96,4, 6,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 3
19206,96,96,96,7, 9, 5, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 4, 1
19207,96,96,96,5, 6, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 5
19208,96,96,96,6, 7,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 5
19209,96, 1,96,2, 1,13, 2,2,1,1,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 6, 2
19210,96,96,96,5, 7,11, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 6
19211, 3, 2,96,3, 1,11, 4,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2, 7, 6
19212,96, 2,96,3, 2, 9, 3,2,1,1,1,2,3,2,1,6,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,3,2, 4, 4
19213,96, 3,96,3, 2, 8, 3,2,1,1,1,2,2,2,1,6,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 7, 6
19214,96, 2,96,4, 1, 9, 4,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2, 4, 7
19215,96,96,96,4, 5,11, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 2
19216,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 1
19217,96, 6,96,5, 3, 9, 5,2,1,1,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2, 6, 4
19218,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 2, 2
19219,96,96, 4,1, 3,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2, 4, 3
19220,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 2
19221,96,96,96,5, 6, 6, 5,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 2
19222,96,96,96,5, 7, 6, 5,2,2,2,3,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 2, 6
19223,96, 2,96,4, 1, 2, 3,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 3, 4
19224, 3,96,96,5, 7, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 7, 4
19225,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 2
19226,96, 2,96,4, 1, 8, 4,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2, 3, 7
19227,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 2, 6
19228,96,96,96,5, 7, 4, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 4, 3
19229, 4, 3,96,3, 2, 3, 3,2,1,1,1,2,2,2,1,6,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2, 5, 3
19230,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2, 5, 4
19231, 2, 3,96,4, 2, 2, 3,2,1,1,1,1,3,1,1,6,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,4,2, 6, 6
19232,96,96,96,7, 8, 6, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 2, 5
19233,96,96, 2,1, 2,96,96,2,6,6,0,2,0,0,2,1,1,4, 9,1,2,96,2,2,0,0,0,0,0,0,1,1,2,0,0,0,5,3,2, 7, 1
19234,96,96,96,5, 6, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 4, 3
19235,96,96,96,7, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 3, 1
19236,96,96,96,3, 4,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 2, 6
19237, 4,96,96,6, 7,10, 6,2,1,1,1,0,0,0,2,1,0,5, 5,2,2,96,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2, 7, 3
19238, 4, 2,96,3, 1, 8, 3,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2, 4, 5
19239, 2,96,96,5, 7,12, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 4, 4
19240,99, 2,96,3, 1, 5, 3,1,1,2,1,3,3,3,1,3,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2, 6, 6
19241,96,96,96,7, 8,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 3
19242,96, 1,96,2, 1,10, 3,2,1,1,1,3,3,3,1,2,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2, 3, 4
19243,96,96,96,2, 4,96,96,2,4,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2, 3, 6
19244, 3,96,96,7, 9,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 5, 5
19245,96, 2,96,3, 1, 7, 3,1,1,2,1,3,3,3,1,3,0,5, 3,2,2,96,2,2,0,3,0,0,0,0,0,0,0,0,0,0,5,2,2, 2, 7
19246, 4, 6,96,7, 2,96,96,2,3,6,0,0,1,0,1,1,0,5, 7,2,2,96,2,2,0,1,0,1,2,1,0,0,0,1,0,0,5,4,1, 5, 4
19247,96, 1,96,3, 1, 2, 2,1,2,2,2,2,2,2,1,2,0,5,10,2,2,96,2,2,0,2,0,0,0,0,0,0,0,1,0,0,5,3,2, 2, 1
19248,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 7, 1
19249,96,96,96,6, 8,10, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 5, 6
19250,96,96,96,2, 3, 8, 2,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2, 3, 6
19251, 3,96,96,6, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2, 6, 4
19252,96,96,96,5, 7,96,96,2,5,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2, 1, 2
